수집시각,장소명,예측시각,예측혼잡도
2026-05-04 02:14,오목교역·목동운동장,2026-05-04 21:00,보통
2026-05-04 02:14,오목교역·목동운동장,2026-05-04 22:00,보통
2026-05-04 02:14,오목교역·목동운동장,2026-05-04 23:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 12:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 13:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 14:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 15:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 16:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 17:00,여유
2026-05-04 02:14,왕십리역,2026-05-04 18:00,보통
2026-05-04 02:14,왕십리역,2026-05-04 19:00,붐빔
2026-05-04 02:14,왕십리역,2026-05-04 20:00,붐빔
2026-05-04 02:14,왕십리역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:14,왕십리역,2026-05-04 22:00,보통
2026-05-04 02:14,왕십리역,2026-05-04 23:00,여유
2026-05-04 02:14,용산역,2026-05-04 12:00,보통
2026-05-04 02:14,용산역,2026-05-04 13:00,보통
2026-05-04 02:14,용산역,2026-05-04 14:00,보통
2026-05-04 02:14,용산역,2026-05-04 15:00,보통
2026-05-04 02:14,용산역,2026-05-04 16:00,보통
2026-05-04 02:14,용산역,2026-05-04 17:00,보통
2026-05-04 02:14,용산역,2026-05-04 18:00,보통
2026-05-04 02:14,용산역,2026-05-04 19:00,보통
2026-05-04 02:14,용산역,2026-05-04 20:00,보통
2026-05-04 02:14,용산역,2026-05-04 21:00,여유
2026-05-04 02:14,용산역,2026-05-04 22:00,여유
2026-05-04 02:14,용산역,2026-05-04 23:00,여유
2026-05-04 02:14,이태원역,2026-05-04 12:00,여유
2026-05-04 02:14,이태원역,2026-05-04 13:00,여유
2026-05-04 02:14,이태원역,2026-05-04 14:00,여유
2026-05-04 02:14,이태원역,2026-05-04 15:00,여유
2026-05-04 02:14,이태원역,2026-05-04 16:00,여유
2026-05-04 02:14,이태원역,2026-05-04 17:00,보통
2026-05-04 02:14,이태원역,2026-05-04 18:00,보통
2026-05-04 02:14,이태원역,2026-05-04 19:00,보통
2026-05-04 02:14,이태원역,2026-05-04 20:00,보통
2026-05-04 02:14,이태원역,2026-05-04 21:00,여유
2026-05-04 02:14,이태원역,2026-05-04 22:00,여유
2026-05-04 02:14,이태원역,2026-05-04 23:00,여유
2026-05-04 02:14,장지역,2026-05-04 12:00,보통
2026-05-04 02:14,장지역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,장지역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,장지역,2026-05-04 15:00,보통
2026-05-04 02:14,장지역,2026-05-04 16:00,보통
2026-05-04 02:14,장지역,2026-05-04 17:00,보통
2026-05-04 02:14,장지역,2026-05-04 18:00,보통
2026-05-04 02:14,장지역,2026-05-04 19:00,보통
2026-05-04 02:14,장지역,2026-05-04 20:00,보통
2026-05-04 02:14,장지역,2026-05-04 21:00,여유
2026-05-04 02:14,장지역,2026-05-04 22:00,여유
2026-05-04 02:14,장지역,2026-05-04 23:00,여유
2026-05-04 02:14,장한평역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,장한평역,2026-05-04 19:00,보통
2026-05-04 02:14,장한평역,2026-05-04 20:00,보통
2026-05-04 02:14,장한평역,2026-05-04 21:00,여유
2026-05-04 02:14,장한평역,2026-05-04 22:00,여유
2026-05-04 02:14,장한평역,2026-05-04 23:00,여유
2026-05-04 02:14,천호역,2026-05-04 12:00,보통
2026-05-04 02:14,천호역,2026-05-04 13:00,보통
2026-05-04 02:14,천호역,2026-05-04 14:00,보통
2026-05-04 02:14,천호역,2026-05-04 15:00,보통
2026-05-04 02:14,천호역,2026-05-04 16:00,보통
2026-05-04 02:14,천호역,2026-05-04 17:00,보통
2026-05-04 02:14,천호역,2026-05-04 18:00,보통
2026-05-04 02:14,천호역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,천호역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,천호역,2026-05-04 21:00,보통
2026-05-04 02:14,천호역,2026-05-04 22:00,여유
2026-05-04 02:14,천호역,2026-05-04 23:00,여유
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 12:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 13:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 14:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 15:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 16:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 17:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 19:00,붐빔
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 21:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 22:00,보통
2026-05-04 02:14,총신대입구(이수)역,2026-05-04 23:00,여유
2026-05-04 02:14,충정로역,2026-05-04 12:00,보통
2026-05-04 02:14,충정로역,2026-05-04 13:00,보통
2026-05-04 02:14,충정로역,2026-05-04 14:00,보통
2026-05-04 02:14,충정로역,2026-05-04 15:00,보통
2026-05-04 02:14,충정로역,2026-05-04 16:00,보통
2026-05-04 02:14,충정로역,2026-05-04 17:00,보통
2026-05-04 02:14,충정로역,2026-05-04 18:00,보통
2026-05-04 02:14,충정로역,2026-05-04 19:00,보통
2026-05-04 02:14,충정로역,2026-05-04 20:00,여유
2026-05-04 02:14,충정로역,2026-05-04 21:00,여유
2026-05-04 02:14,충정로역,2026-05-04 22:00,여유
2026-05-04 02:14,충정로역,2026-05-04 23:00,여유
2026-05-04 02:14,합정역,2026-05-04 12:00,보통
2026-05-04 02:14,합정역,2026-05-04 13:00,보통
2026-05-04 02:14,합정역,2026-05-04 14:00,보통
2026-05-04 02:14,합정역,2026-05-04 15:00,보통
2026-05-04 02:14,합정역,2026-05-04 16:00,보통
2026-05-04 02:14,합정역,2026-05-04 17:00,보통
2026-05-04 02:14,합정역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,합정역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,합정역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,합정역,2026-05-04 21:00,보통
2026-05-04 02:14,합정역,2026-05-04 22:00,보통
2026-05-04 02:14,합정역,2026-05-04 23:00,여유
2026-05-04 02:14,혜화역,2026-05-04 12:00,보통
2026-05-04 02:14,혜화역,2026-05-04 13:00,보통
2026-05-04 02:14,혜화역,2026-05-04 14:00,보통
2026-05-04 02:14,혜화역,2026-05-04 15:00,보통
2026-05-04 02:14,혜화역,2026-05-04 16:00,보통
2026-05-04 02:14,혜화역,2026-05-04 17:00,보통
2026-05-04 02:14,혜화역,2026-05-04 18:00,보통
2026-05-04 02:14,혜화역,2026-05-04 19:00,보통
2026-05-04 02:14,혜화역,2026-05-04 20:00,보통
2026-05-04 02:14,혜화역,2026-05-04 21:00,보통
2026-05-04 02:14,혜화역,2026-05-04 22:00,여유
2026-05-04 02:14,혜화역,2026-05-04 23:00,여유
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 12:00,여유
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 13:00,보통
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 14:00,보통
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 15:00,보통
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 16:00,보통
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 20:00,보통
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 21:00,보통
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 22:00,여유
2026-05-04 02:14,홍대입구역(2호선),2026-05-04 23:00,여유
2026-05-04 02:14,회기역,2026-05-04 12:00,여유
2026-05-04 02:14,회기역,2026-05-04 13:00,여유
2026-05-04 02:14,회기역,2026-05-04 14:00,여유
2026-05-04 02:14,회기역,2026-05-04 15:00,여유
2026-05-04 02:14,회기역,2026-05-04 16:00,여유
2026-05-04 02:14,회기역,2026-05-04 17:00,여유
2026-05-04 02:14,회기역,2026-05-04 18:00,보통
2026-05-04 02:14,회기역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,회기역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,회기역,2026-05-04 21:00,보통
2026-05-04 02:14,회기역,2026-05-04 22:00,보통
2026-05-04 02:14,회기역,2026-05-04 23:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 13:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 14:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 15:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 16:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 17:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 18:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 19:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 20:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 21:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 22:00,여유
2026-05-04 02:14,쌍문역,2026-05-04 23:00,여유
2026-05-04 02:14,신정네거리역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:14,신정네거리역,2026-05-04 22:00,보통
2026-05-04 02:14,신정네거리역,2026-05-04 23:00,여유
2026-05-04 02:14,잠실새내역,2026-05-04 12:00,여유
2026-05-04 02:14,잠실새내역,2026-05-04 13:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 14:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 15:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 16:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 17:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,잠실새내역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,잠실새내역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,잠실새내역,2026-05-04 21:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 22:00,보통
2026-05-04 02:14,잠실새내역,2026-05-04 23:00,여유
2026-05-04 02:14,잠실역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,잠실역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,잠실역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,잠실역,2026-05-04 15:00,붐빔
2026-05-04 02:14,잠실역,2026-05-04 16:00,붐빔
2026-05-04 02:14,잠실역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,잠실역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,잠실역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,잠실역,2026-05-04 20:00,보통
2026-05-04 02:14,잠실역,2026-05-04 21:00,여유
2026-05-04 02:14,잠실역,2026-05-04 22:00,여유
2026-05-04 02:14,잠실역,2026-05-04 23:00,여유
2026-05-04 02:14,시의회 앞,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,시의회 앞,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,시의회 앞,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,시의회 앞,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,시의회 앞,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,시의회 앞,2026-05-04 17:00,보통
2026-05-04 02:14,시의회 앞,2026-05-04 18:00,보통
2026-05-04 02:14,시의회 앞,2026-05-04 19:00,보통
2026-05-04 02:14,시의회 앞,2026-05-04 20:00,여유
2026-05-04 02:14,시의회 앞,2026-05-04 21:00,여유
2026-05-04 02:14,시의회 앞,2026-05-04 22:00,여유
2026-05-04 02:14,시의회 앞,2026-05-04 23:00,여유
2026-05-04 02:14,숭례문,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,숭례문,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,숭례문,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,숭례문,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,숭례문,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,숭례문,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,숭례문,2026-05-04 18:00,보통
2026-05-04 02:14,숭례문,2026-05-04 19:00,보통
2026-05-04 02:14,숭례문,2026-05-04 20:00,여유
2026-05-04 02:14,숭례문,2026-05-04 21:00,여유
2026-05-04 02:14,숭례문,2026-05-04 22:00,여유
2026-05-04 02:14,숭례문,2026-05-04 23:00,여유
2026-05-04 02:14,가락시장,2026-05-04 12:00,보통
2026-05-04 02:14,가락시장,2026-05-04 13:00,여유
2026-05-04 02:14,가락시장,2026-05-04 14:00,여유
2026-05-04 02:14,가락시장,2026-05-04 15:00,여유
2026-05-04 02:14,가락시장,2026-05-04 16:00,여유
2026-05-04 02:14,가락시장,2026-05-04 17:00,여유
2026-05-04 02:14,가락시장,2026-05-04 18:00,여유
2026-05-04 02:14,가락시장,2026-05-04 19:00,여유
2026-05-04 02:14,가락시장,2026-05-04 20:00,여유
2026-05-04 02:14,가락시장,2026-05-04 21:00,여유
2026-05-04 02:14,가락시장,2026-05-04 22:00,여유
2026-05-04 02:14,가락시장,2026-05-04 23:00,여유
2026-05-04 02:14,가로수길,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,가로수길,2026-05-04 20:00,보통
2026-05-04 02:14,가로수길,2026-05-04 21:00,보통
2026-05-04 02:14,가로수길,2026-05-04 22:00,여유
2026-05-04 02:14,가로수길,2026-05-04 23:00,여유
2026-05-04 02:14,광장(전통)시장,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,광장(전통)시장,2026-05-04 19:00,보통
2026-05-04 02:14,광장(전통)시장,2026-05-04 20:00,여유
2026-05-04 02:14,광장(전통)시장,2026-05-04 21:00,여유
2026-05-04 02:14,광장(전통)시장,2026-05-04 22:00,여유
2026-05-04 02:14,광장(전통)시장,2026-05-04 23:00,여유
2026-05-04 02:14,김포공항,2026-05-04 12:00,보통
2026-05-04 02:14,김포공항,2026-05-04 13:00,보통
2026-05-04 02:14,김포공항,2026-05-04 14:00,보통
2026-05-04 02:14,김포공항,2026-05-04 15:00,보통
2026-05-04 02:14,김포공항,2026-05-04 16:00,보통
2026-05-04 02:14,김포공항,2026-05-04 17:00,보통
2026-05-04 02:14,김포공항,2026-05-04 18:00,보통
2026-05-04 02:14,김포공항,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,김포공항,2026-05-04 20:00,보통
2026-05-04 02:14,김포공항,2026-05-04 21:00,여유
2026-05-04 02:14,김포공항,2026-05-04 22:00,여유
2026-05-04 02:14,김포공항,2026-05-04 23:00,여유
2026-05-04 02:14,노량진,2026-05-04 12:00,보통
2026-05-04 02:14,노량진,2026-05-04 13:00,보통
2026-05-04 02:14,노량진,2026-05-04 14:00,보통
2026-05-04 02:14,노량진,2026-05-04 15:00,보통
2026-05-04 02:14,노량진,2026-05-04 16:00,보통
2026-05-04 02:14,노량진,2026-05-04 17:00,보통
2026-05-04 02:14,노량진,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,노량진,2026-05-04 19:00,약간 붐빔
2026-05-04 02:14,노량진,2026-05-04 20:00,약간 붐빔
2026-05-04 02:14,노량진,2026-05-04 21:00,보통
2026-05-04 02:14,노량진,2026-05-04 22:00,보통
2026-05-04 02:14,노량진,2026-05-04 23:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 12:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 13:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 14:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 15:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 16:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 17:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 18:00,보통
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 19:00,여유
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 20:00,여유
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 21:00,여유
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 22:00,여유
2026-05-04 02:14,덕수궁길·정동길,2026-05-04 23:00,여유
2026-05-04 02:14,북촌한옥마을,2026-05-04 12:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 13:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 14:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 15:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 16:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 17:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 18:00,보통
2026-05-04 02:14,북촌한옥마을,2026-05-04 19:00,여유
2026-05-04 02:14,북촌한옥마을,2026-05-04 20:00,여유
2026-05-04 02:14,북촌한옥마을,2026-05-04 21:00,여유
2026-05-04 02:14,북촌한옥마을,2026-05-04 22:00,여유
2026-05-04 02:14,북촌한옥마을,2026-05-04 23:00,여유
2026-05-04 02:14,서촌,2026-05-04 12:00,보통
2026-05-04 02:14,서촌,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,서촌,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,서촌,2026-05-04 15:00,보통
2026-05-04 02:14,서촌,2026-05-04 16:00,보통
2026-05-04 02:14,서촌,2026-05-04 17:00,보통
2026-05-04 02:14,서촌,2026-05-04 18:00,여유
2026-05-04 02:14,서촌,2026-05-04 19:00,여유
2026-05-04 02:14,서촌,2026-05-04 20:00,여유
2026-05-04 02:14,서촌,2026-05-04 21:00,여유
2026-05-04 02:14,서촌,2026-05-04 22:00,여유
2026-05-04 02:14,서촌,2026-05-04 23:00,여유
2026-05-04 02:14,성수카페거리,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,성수카페거리,2026-05-04 19:00,보통
2026-05-04 02:14,성수카페거리,2026-05-04 20:00,보통
2026-05-04 02:14,성수카페거리,2026-05-04 21:00,여유
2026-05-04 02:14,성수카페거리,2026-05-04 22:00,여유
2026-05-04 02:14,성수카페거리,2026-05-04 23:00,여유
2026-05-04 02:14,압구정로데오거리,2026-05-04 12:00,보통
2026-05-04 02:14,압구정로데오거리,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,압구정로데오거리,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,압구정로데오거리,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,압구정로데오거리,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,압구정로데오거리,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,압구정로데오거리,2026-05-04 18:00,보통
2026-05-04 02:14,압구정로데오거리,2026-05-04 19:00,보통
2026-05-04 02:14,압구정로데오거리,2026-05-04 20:00,보통
2026-05-04 02:14,압구정로데오거리,2026-05-04 21:00,여유
2026-05-04 02:14,압구정로데오거리,2026-05-04 22:00,여유
2026-05-04 02:14,압구정로데오거리,2026-05-04 23:00,여유
2026-05-04 02:14,여의도,2026-05-04 12:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 13:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 14:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 15:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 16:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 17:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 18:00,약간 붐빔
2026-05-04 02:14,여의도,2026-05-04 19:00,보통
2026-05-04 02:14,여의도,2026-05-04 20:00,여유
2026-05-04 02:14,여의도,2026-05-04 21:00,여유
2026-05-04 02:14,여의도,2026-05-04 22:00,여유
2026-05-04 02:14,여의도,2026-05-04 23:00,여유
2026-05-04 02:14,연남동,2026-05-04 12:00,여유
2026-05-04 02:14,연남동,2026-05-04 13:00,여유
2026-05-04 02:14,연남동,2026-05-04 14:00,여유
2026-05-04 02:14,연남동,2026-05-04 15:00,여유
